Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,2,1,female,1.103,1.601,0.550,1.390,1.940,1.939,0.893,1.201,0.984,1.758
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,2,1,male,0.992,1.435,0.542,1.209,1.751,1.751,0.823,1.097,0.897,1.765
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,2,2,female,1.084,1.636,0.557,1.434,1.991,1.990,0.875,1.194,0.973,1.835
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,2,2,male,1.038,1.453,0.540,1.215,1.753,1.753,0.822,1.092,0.898,1.688
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,2,3,female,1.088,1.579,0.540,1.366,1.906,1.906,0.859,1.168,0.952,1.752
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,2,3,male,1.017,1.457,0.512,1.273,1.785,1.782,0.818,1.079,0.913,1.751
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,3,1,female,1.070,1.524,0.540,1.282,1.822,1.821,0.831,1.119,0.931,1.702
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,3,1,male,1.000,1.442,0.530,1.215,1.745,1.743,0.827,1.084,0.914,1.742
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,3,2,female,1.052,1.514,0.566,1.264,1.830,1.828,0.823,1.098,0.923,1.737
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,3,2,male,0.970,1.349,0.471,1.210,1.680,1.678,0.814,1.047,0.897,1.729
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,3,3,female,1.090,1.549,0.552,1.342,1.894,1.891,0.896,1.154,1.021,1.735
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,3,3,male,1.043,1.483,0.539,1.259,1.797,1.797,0.798,1.060,0.914,1.723
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,4,1,female,1.045,1.546,0.553,1.305,1.857,1.856,0.849,1.134,0.958,1.775
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,4,1,male,1.031,1.471,0.516,1.285,1.801,1.800,0.812,1.070,0.927,1.746
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,4,2,female,1.069,1.561,0.535,1.335,1.869,1.866,0.853,1.166,0.934,1.747
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,4,2,male,1.016,1.380,0.472,1.228,1.700,1.699,0.795,1.060,0.872,1.672
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,4,3,female,1.046,1.487,0.507,1.296,1.803,1.802,0.841,1.130,0.912,1.723
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,4,3,male,1.051,1.430,0.502,1.219,1.721,1.720,0.799,1.053,0.901,1.636
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,5,1,female,1.070,1.583,0.561,1.333,1.893,1.892,0.863,1.158,0.958,1.769
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,5,1,male,0.931,1.367,0.464,1.183,1.647,1.645,0.790,1.048,0.857,1.767
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,5,2,female,1.038,1.532,0.537,1.345,1.882,1.880,0.880,1.185,0.939,1.810
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,5,2,male,1.033,1.455,0.537,1.253,1.789,1.788,0.807,1.053,0.915,1.732
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,5,3,female,1.126,1.527,0.566,1.309,1.874,1.873,0.900,1.170,0.992,1.663
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,5,3,male,1.040,1.507,0.544,1.257,1.801,1.800,0.827,1.113,0.917,1.730
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,6,1,female,1.045,1.523,0.522,1.318,1.840,1.838,0.843,1.121,0.940,1.759
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,6,1,male,0.961,1.400,0.465,1.233,1.698,1.698,0.783,1.042,0.870,1.767
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,6,2,female,1.106,1.555,0.558,1.276,1.834,1.832,0.852,1.167,0.919,1.657
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,6,2,male,1.060,1.468,0.542,1.260,1.802,1.801,0.801,1.057,0.909,1.700
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,6,3,female,1.031,1.526,0.565,1.279,1.844,1.842,0.855,1.145,0.939,1.786
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,6,3,male,1.008,1.392,0.474,1.257,1.732,1.732,0.771,1.022,0.869,1.717
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,7,1,female,1.104,1.548,0.554,1.322,1.875,1.874,0.846,1.141,0.950,1.698
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,7,1,male,1.063,1.416,0.502,1.237,1.738,1.734,0.860,1.103,0.953,1.631
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,7,2,female,1.098,1.542,0.522,1.352,1.873,1.871,0.887,1.195,0.946,1.705
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,7,2,male,1.001,1.434,0.524,1.202,1.726,1.725,0.813,1.059,0.913,1.722
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,7,3,female,1.090,1.582,0.573,1.341,1.914,1.912,0.881,1.178,0.983,1.754
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,7,3,male,0.980,1.362,0.477,1.172,1.648,1.647,0.782,1.022,0.871,1.680
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,8,1,female,1.100,1.555,0.533,1.349,1.881,1.878,0.853,1.160,0.934,1.707
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,8,1,male,1.008,1.459,0.508,1.231,1.740,1.739,0.837,1.092,0.946,1.724
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,8,2,female,1.044,1.538,0.520,1.331,1.851,1.850,0.803,1.111,0.895,1.772
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,8,2,male,0.998,1.412,0.484,1.212,1.696,1.696,0.789,1.036,0.891,1.699
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,8,3,female,1.104,1.612,0.548,1.383,1.931,1.930,0.860,1.181,0.955,1.748
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,8,3,male,0.993,1.349,0.473,1.202,1.675,1.674,0.812,1.041,0.899,1.686
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,9,1,female,1.103,1.557,0.558,1.319,1.876,1.875,0.872,1.153,0.980,1.700
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,9,1,male,1.038,1.458,0.523,1.255,1.777,1.775,0.831,1.072,0.938,1.709
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,9,2,female,1.079,1.607,0.560,1.354,1.913,1.910,0.864,1.154,0.995,1.770
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,9,2,male,0.982,1.415,0.531,1.161,1.693,1.690,0.806,1.051,0.904,1.721
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,9,3,female,1.126,1.613,0.595,1.310,1.905,1.905,0.892,1.176,1.009,1.692
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,9,3,male,1.073,1.425,0.524,1.182,1.706,1.705,0.804,1.058,0.897,1.589
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,10,1,female,1.098,1.554,0.547,1.314,1.860,1.860,0.839,1.155,0.917,1.694
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,10,1,male,1.033,1.450,0.508,1.257,1.765,1.764,0.855,1.121,0.938,1.707
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,10,2,female,1.122,1.591,0.565,1.320,1.885,1.884,0.887,1.170,0.997,1.680
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,10,2,male,1.035,1.466,0.557,1.201,1.758,1.757,0.817,1.069,0.933,1.698
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,10,3,female,1.104,1.625,0.565,1.396,1.960,1.959,0.887,1.170,1.015,1.775
D._aldrichi,Gogango_Creek,-23.77,150.17,1994,1994,30,10,3,male,1.018,1.480,0.513,1.252,1.765,1.765,0.815,1.075,0.916,1.734
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,1,1,female,1.153,1.823,0.601,1.547,2.148,2.147,0.965,1.313,1.121,1.862
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,1,1,male,1.089,1.692,0.571,1.471,2.042,2.040,0.921,1.233,1.045,1.874
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,1,2,female,1.192,1.903,0.636,1.648,2.284,2.283,1.038,1.402,1.173,1.915
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,1,2,male,1.056,1.734,0.566,1.528,2.094,2.093,0.978,1.291,1.112,1.983
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,1,3,female,1.196,1.844,0.632,1.585,2.217,2.215,1.002,1.351,1.136,1.851
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,1,3,male,1.124,1.773,0.574,1.538,2.112,2.111,0.944,1.273,1.095,1.878
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,2,1,female,1.182,1.836,0.606,1.615,2.221,2.221,1.037,1.385,1.167,1.878
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,2,1,male,1.115,1.757,0.601,1.504,2.104,2.103,0.977,1.320,1.077,1.885
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,2,2,female,1.217,1.982,0.668,1.655,2.322,2.322,1.060,1.434,1.220,1.907
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,2,2,male,1.147,1.738,0.560,1.549,2.108,2.107,0.974,1.293,1.097,1.837
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,2,3,female,1.221,1.910,0.675,1.587,2.262,2.262,1.051,1.413,1.203,1.852
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,2,3,male,1.133,1.738,0.603,1.522,2.125,2.123,0.996,1.325,1.090,1.873
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,3,1,female,1.227,1.838,0.593,1.586,2.178,2.177,1.015,1.369,1.136,1.775
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,3,1,male,1.154,1.871,0.621,1.551,2.171,2.170,0.972,1.324,1.143,1.880
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,3,2,male,1.123,1.709,0.564,1.496,2.059,2.058,0.951,1.243,1.095,1.833
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,3,3,male,1.172,1.771,0.587,1.527,2.114,2.114,0.997,1.299,1.136,1.804
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,4,1,female,1.211,1.959,0.653,1.644,2.297,2.297,1.023,1.401,1.180,1.897
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,4,1,male,1.164,1.773,0.603,1.492,2.095,2.095,0.987,1.304,1.125,1.799
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,4,2,female,1.228,1.892,0.640,1.631,2.270,2.268,1.013,1.390,1.140,1.847
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,4,2,male,1.095,1.722,0.566,1.493,2.059,2.059,0.958,1.268,1.089,1.881
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,4,3,female,1.252,1.982,0.681,1.660,2.341,2.340,1.075,1.401,1.282,1.870
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,4,3,male,1.148,1.820,0.625,1.558,2.183,2.183,1.014,1.324,1.172,1.902
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,5,1,female,1.214,1.890,0.668,1.578,2.246,2.245,1.018,1.369,1.161,1.849
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,5,1,male,1.106,1.709,0.563,1.501,2.064,2.064,0.943,1.293,1.038,1.866
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,5,2,female,1.222,1.944,0.662,1.626,2.287,2.287,1.028,1.407,1.179,1.871
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,5,2,male,1.166,1.771,0.595,1.507,2.102,2.101,0.965,1.280,1.112,1.802
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,5,3,female,1.228,1.882,0.645,1.603,2.248,2.245,0.994,1.336,1.148,1.828
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,5,3,male,1.098,1.767,0.592,1.523,2.115,2.114,0.964,1.255,1.129,1.925
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,6,1,female,1.228,1.913,0.656,1.648,2.304,2.302,1.011,1.357,1.176,1.874
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,6,1,male,1.108,1.829,0.587,1.560,2.146,2.145,0.950,1.309,1.110,1.935
D._aldrichi,Grandchester,-27.68,152.45,1994,1994,20,6,2,female,1.182,1.898,0.640,1.679,2.319,2.316,1.058,1.423,1.174,1.958
